000060;0.239244952;0.339849624;0.708240535;0.292834891;0.564285714;0.093397746;0.314126394;0.000000000;0.470588235
000104;0.284460053;0.282706767;0.799554566;0.317757009;0.621428571;0.093397746;0.285315985;0.000000000;0.000000000
000204;0.650627909;0.389954879;0.149493700;-0.119426838;1.191127475;0.030888978;0.215828532;0.000221788;0.337872280
000186;0.466198420;0.371428571;0.819599109;0.267912773;0.525000000;0.086956522;0.287174721;0.000000000;0.000000000
000203;0.637058772;0.339230043;-0.199846898;0.516372618;0.948034083;-0.100050217;0.936486415;0.000409307;0.037008675
000195;0.496927129;0.621052632;0.489977728;0.551401869;0.080357143;0.122383253;0.402416357;0.000000000;0.000000000
000179;0.454784899;0.045112782;0.380846325;0.395638629;0.648214286;0.093397746;0.575278810;0.000000000;0.000000000
000155;0.348551361;0.475187970;0.786191537;0.320872274;0.357142857;0.082125604;0.311338290;0.034920635;0.000000000
000100;0.280948200;0.341353383;0.801781737;0.333333333;0.567857143;0.091787440;0.276022305;0.000000000;0.215686275
000035;0.218612818;0.473684211;0.396436526;0.467289720;0.587500000;0.000000000;0.301115242;0.241269841;0.000000000
000178;0.448406190;0.566490528;1.146161629;0.764465431;0.331415311;0.086174231;0.501561256;0.037357508;-0.268673849
000015;0.199297629;0.377443609;0.777282851;0.367601246;0.614285714;0.061191626;0.241635688;0.000000000;0.000000000
000141;0.318700615;0.330827068;0.832962138;0.255451713;0.441071429;0.103059581;0.328066914;0.000000000;0.431372549
000000;-0.005956830;0.359748651;0.721720388;0.634960510;0.447103083;0.099735049;0.241849318;0.070278213;0.868385693
000088;0.272607550;0.308270677;0.806236080;0.311526480;0.532142857;0.095008052;0.303903346;0.000000000;0.000000000
000173;0.432835821;0.437593985;1.000000000;0.252336449;0.351785714;0.009661836;0.308550186;0.000000000;0.000000000
000014;0.198419666;0.384962406;0.768374165;0.286604361;0.523214286;0.090177134;0.291821561;0.000000000;0.000000000
000121;0.295873573;0.369924812;0.868596882;0.314641745;0.450000000;0.088566828;0.279739777;0.000000000;0.549019608
000038;0.220807726;0.342857143;0.779510022;0.370716511;0.550000000;0.096618357;0.250000000;0.000000000;0.000000000
000202;0.597014925;0.108270677;0.000000000;0.495327103;0.425000000;0.130434783;0.725836431;0.000000000;0.666666667
000049;0.232660228;0.401503759;0.777282851;0.383177570;0.507142857;0.107890499;0.246282528;0.000000000;0.196078431
000032;0.216856892;0.643609023;0.000000000;0.691588785;0.578571429;0.008051530;0.315985130;0.168253968;0.000000000
000167;0.407374890;0.398496241;0.000000000;0.345794393;0.435714286;0.053140097;0.657063197;0.000000000;0.000000000
000192;0.485952590;0.556390977;0.000000000;0.221183801;0.510714286;0.016103060;0.565985130;0.000000000;0.156862745
000030;0.213784021;0.619548872;0.000000000;0.651090343;0.619642857;0.000000000;0.309479554;0.203174603;0.176470588
000135;0.313432836;0.377443609;0.868596882;0.348909657;0.450000000;0.088566828;0.267657993;0.000000000;0.196078431
000073;0.251975417;0.291729323;0.641425390;0.442367601;0.607142857;0.117552335;0.289033457;0.000000000;0.000000000
000068;0.245390694;0.309774436;0.783964365;0.389408100;0.633928571;0.106280193;0.229553903;0.000000000;0.000000000
000051;0.232660228;0.633082707;0.000000000;0.492211838;0.589285714;0.000000000;0.301115242;0.438095238;0.000000000
000099;0.280948200;0.297744361;0.761692650;0.283489097;0.605357143;0.095008052;0.298327138;0.000000000;0.000000000
000029;0.211150132;0.344360902;0.792873051;0.389408100;0.589285714;0.115942029;0.229553903;0.000000000;0.000000000
000072;0.251097454;0.375939850;0.788418708;0.370716511;0.541071429;0.090177134;0.248141264;0.000000000;0.000000000
000093;0.277875329;0.320300752;0.792873051;0.305295950;0.607142857;0.086956522;0.274163569;0.000000000;0.333333333
000082;0.265583845;0.398496241;0.779510022;0.267912773;0.542857143;0.080515298;0.278810409;0.000000000;0.000000000
000160;0.359525900;0.437593985;0.788418708;0.143302181;0.507142857;0.025764895;0.321561338;0.047619048;0.470588235
000019;0.208077261;0.323308271;0.763919822;0.345794393;0.619642857;0.111111111;0.243494424;0.000000000;0.470588235
000157;0.351185250;0.300751880;0.412026726;0.489096573;0.514285714;0.096618357;0.433085502;0.000000000;0.000000000
000090;0.275680421;0.221052632;0.723830735;0.271028037;0.667857143;0.099838969;0.322490706;0.000000000;0.470588235
000108;0.286654960;0.275187970;0.783964365;0.355140187;0.596428571;0.091787440;0.289033457;0.000000000;0.000000000
000011;0.182616330;0.548872180;0.000000000;0.738317757;0.587500000;0.006441224;0.339219331;0.203174603;0.000000000
000017;0.201492537;0.621052632;0.817371938;0.451713396;0.367857143;0.025764895;0.179368030;0.000000000;0.235294118
000158;0.352502195;0.497744361;0.797327394;0.336448598;0.405357143;0.090177134;0.266728625;0.000000000;0.000000000
000148;0.327041264;0.395488722;0.763919822;0.355140187;0.437500000;0.082125604;0.294609665;0.000000000;0.000000000
000131;0.306409131;0.406015038;0.886414254;0.277258567;0.478571429;0.093397746;0.252788104;0.000000000;0.000000000
000106;0.284899034;0.338345865;0.788418708;0.286604361;0.569642857;0.104669887;0.288104089;0.000000000;0.000000000
000041;0.223002634;0.521804511;0.000000000;0.778816199;0.651785714;0.006441224;0.335501859;0.126984127;0.176470588
000023;0.208760090;0.373428070;1.078588699;0.332565569;0.490787293;0.124730180;0.345580756;0.050921314;0.602822541
000010;0.178935878;0.702072829;-0.000630349;1.141293846;0.594572203;-0.016817873;0.224850780;0.173640621;-0.351960294
000069;0.245390694;0.321804511;0.792873051;0.420560748;0.594642857;0.104669887;0.237918216;0.000000000;0.000000000
000191;0.482001756;0.523308271;0.850779510;0.056074766;0.350000000;0.017713366;0.384758364;0.000000000;0.000000000
000007;0.172519754;0.664661654;0.000000000;0.610591900;0.658928571;0.000000000;0.270446097;0.200000000;0.000000000
000079;0.261633011;0.324812030;0.806236080;0.398753894;0.562500000;0.098228663;0.249070632;0.000000000;0.000000000
000110;0.287093942;0.258646617;0.603563474;0.311526480;0.694642857;0.090177134;0.337360595;0.000000000;0.470588235
000136;0.314310799;0.550375940;0.000000000;0.476635514;0.544642857;0.227053140;0.096654275;0.914285714;0.000000000
000039;0.220807726;0.421052632;0.790645880;0.389408100;0.567857143;0.062801932;0.218401487;0.000000000;0.000000000
000025;0.209833187;0.354887218;0.799554566;0.383177570;0.587500000;0.107890499;0.223048327;0.000000000;0.000000000
000095;0.279192274;0.312781955;0.795100223;0.330218069;0.573214286;0.099838969;0.293680297;0.000000000;0.000000000
000033;0.217295874;0.390977444;0.786191537;0.327102804;0.510714286;0.090177134;0.269516729;0.000000000;0.000000000
000152;0.343722564;0.428571429;0.746102450;0.292834891;0.405357143;0.095008052;0.323420074;0.000000000;0.000000000
000149;0.330992098;0.369924812;0.750556793;0.277258567;0.519642857;0.091787440;0.315985130;0.000000000;0.313725490
000101;0.281387182;0.363909774;0.804008909;0.236760125;0.612500000;0.091787440;0.261152416;0.000000000;0.000000000
000194;0.488147498;0.517293233;0.848552339;0.152647975;0.275000000;0.000000000;0.395910781;0.000000000;0.000000000
000077;0.260316067;0.449624060;0.819599109;0.473520249;0.401785714;0.103059581;0.227695167;0.000000000;0.000000000
000081;0.265144864;0.604511278;0.000000000;0.532710280;0.573214286;0.000000000;0.288104089;0.504761905;0.156862745
000065;0.242317823;0.332330827;0.804008909;0.302180685;0.525000000;0.090177134;0.294609665;0.000000000;0.000000000
000161;0.370216742;0.482363602;1.092574718;0.240617363;0.560902515;-0.014173947;0.322116911;0.101078860;0.025956897
000143;0.320017559;0.378947368;0.837416481;0.320872274;0.462500000;0.093397746;0.277881041;0.000000000;0.000000000
000001;0.007023705;0.445112782;0.712694878;0.473520249;0.535714286;0.283413849;0.000000000;0.377777778;0.000000000
000114;0.291044776;0.372932331;0.625835189;0.311526480;0.566071429;0.082125604;0.333643123;0.000000000;0.176470588
000113;0.290166813;0.421052632;0.759465479;0.383177570;0.398214286;0.093397746;0.312267658;0.000000000;0.000000000
000080;0.261633011;0.526315789;0.000000000;0.557632399;0.633928571;0.000000000;0.296468401;0.530158730;0.000000000
000117;0.293239684;0.294736842;0.788418708;0.327102804;0.560714286;0.091787440;0.308550186;0.000000000;0.000000000
000127;0.303336260;0.341353383;0.846325167;0.246105919;0.582142857;0.090177134;0.274163569;0.000000000;0.235294118
000175;0.440737489;0.336842105;0.073496659;0.380062305;0.639285714;0.020933977;0.542750929;0.000000000;0.549019608
000043;0.224758560;0.341353383;0.797327394;0.389408100;0.539285714;0.098228663;0.242565056;0.000000000;0.000000000
000075;0.254170325;0.320300752;0.797327394;0.317757009;0.500000000;0.098228663;0.312267658;0.000000000;0.000000000
000213;1.000000000;0.236090226;0.000000000;0.221183801;0.062500000;0.019323671;1.000000000;0.000000000;0.470588235
000002;0.042300108;0.392789518;0.743695628;0.022489947;0.431151147;0.024531773;0.269962621;0.069591549;-0.104331108
000211;0.882352941;0.000000000;0.000000000;0.563862928;0.000000000;0.093397746;0.731412639;1.000000000;0.549019608
000097;0.280509219;0.400000000;0.815144766;0.280373832;0.532142857;0.091787440;0.263940520;0.000000000;0.215686275
000177;0.444249342;0.539849624;0.868596882;0.168224299;0.301785714;0.000000000;0.377323420;0.000000000;0.000000000
000098;0.280509219;0.413533835;0.832962138;0.274143302;0.567857143;0.095008052;0.241635688;0.000000000;0.000000000
000052;0.233099210;0.347368421;0.757238307;0.302180685;0.571428571;0.083735910;0.292750929;0.000000000;0.000000000
000139;0.317383670;0.539849624;0.726057906;0.601246106;0.257142857;0.235104670;0.033457249;0.517460317;0.000000000
000156;0.349429324;0.476691729;0.830734967;0.277258567;0.412500000;0.009661836;0.321561338;0.000000000;0.000000000
000096;0.280070237;0.276691729;0.772828508;0.339563863;0.639285714;0.096618357;0.289962825;0.000000000;0.117647059
000137;0.314749781;0.390977444;0.743875278;0.389408100;0.416071429;0.090177134;0.330855019;0.000000000;0.000000000
000134;0.311237928;0.321804511;0.775055679;0.311526480;0.560714286;0.096618357;0.278810409;0.000000000;0.000000000
000163;0.374890255;0.287218045;0.000000000;0.423676012;0.703571429;0.061191626;0.566914498;0.000000000;0.000000000
000047;0.230465320;0.547368421;0.000000000;0.763239875;0.542857143;0.000000000;0.373605948;0.171428571;0.000000000
000045;0.226514486;0.392481203;0.795100223;0.398753894;0.546428571;0.098228663;0.228624535;0.000000000;0.000000000
000092;0.277436348;0.317293233;0.779510022;0.264797508;0.617857143;0.090177134;0.289962825;0.000000000;0.000000000
000119;0.293678665;0.353383459;0.777282851;0.308411215;0.544642857;0.096618357;0.284386617;0.000000000;0.000000000
000066;0.243634767;0.377443609;0.795100223;0.339563863;0.516071429;0.090177134;0.279739777;0.000000000;0.196078431
000208;0.706760316;0.461654135;0.701559020;0.115264798;0.135714286;0.012882448;0.577137546;0.000000000;0.000000000
000036;0.218612818;0.479699248;0.783964365;0.299065421;0.548214286;0.059581320;0.233271375;0.000000000;0.274509804
000009;0.175153644;0.619548872;0.000000000;0.663551402;0.698214286;0.000000000;0.275092937;0.177777778;0.000000000
000094;0.278753292;0.314285714;0.790645880;0.373831776;0.525000000;0.086956522;0.287174721;0.000000000;0.372549020
000028;0.211150132;0.309774436;0.804008909;0.414330218;0.564285714;0.103059581;0.245353160;0.000000000;0.509803922
000012;0.188762072;0.512781955;0.000000000;0.744548287;0.639285714;0.012882448;0.338289963;0.193650794;0.098039216
000087;0.272168569;0.344360902;0.788418708;0.436137072;0.521428571;0.086956522;0.279739777;0.000000000;0.137254902
000083;0.266022827;0.321804511;0.775055679;0.323987539;0.576785714;0.090177134;0.278810409;0.000000000;0.000000000
000006;0.129060579;0.529323308;0.688195991;0.557632399;0.441071429;0.177133655;0.153345725;0.000000000;0.000000000
000046;0.230465320;0.273684211;0.775055679;0.492211838;0.610714286;0.101449275;0.246282528;0.000000000;0.176470588
000212;0.964329066;0.532101013;-0.189925723;1.864109278;0.196565307;0.133225045;0.436151802;0.240556756;-0.180283033
000147;0.323090430;0.371428571;0.808463252;0.242990654;0.539285714;0.091787440;0.276951673;0.028571429;0.333333333
000201;0.568481124;0.466165414;0.645879733;0.274143302;0.239285714;0.012882448;0.498141264;0.000000000;0.000000000
000129;0.305531168;0.335338346;0.659242762;0.355140187;0.555357143;0.096618357;0.312267658;0.044444444;0.000000000
000146;0.321773486;0.437593985;0.861915367;0.305295950;0.383928571;0.086956522;0.268587361;0.000000000;0.627450980
000112;0.289727831;0.318796992;0.775055679;0.292834891;0.564285714;0.098228663;0.290892193;0.028571429;0.431372549
000027;0.210272169;0.354887218;0.783964365;0.392523364;0.546428571;0.109500805;0.243494424;0.000000000;0.176470588
000085;0.269973661;0.243609023;0.605790646;0.417445483;0.546428571;0.112721417;0.353159851;0.000000000;0.000000000
000200;0.550482880;0.407518797;0.000000000;0.401869159;0.430357143;0.051529791;0.632899628;0.000000000;0.000000000
000128;0.304214223;0.406015038;0.639198218;0.280373832;0.541071429;0.088566828;0.334572491;0.000000000;0.000000000
000185;0.464003512;0.418045113;0.859688196;0.183800623;0.353571429;0.037037037;0.381970260;0.000000000;0.215686275
000054;0.235294118;0.548872180;0.000000000;0.514018692;0.678571429;0.000000000;0.283457249;0.498412698;0.000000000
000053;0.233099210;0.403007519;0.790645880;0.299065421;0.535714286;0.109500805;0.248141264;0.000000000;0.000000000
000078;0.260755048;0.341353383;0.772828508;0.467289720;0.519642857;0.106280193;0.255576208;0.000000000;0.000000000
000057;0.237050044;0.303759398;0.634743875;0.358255452;0.617857143;0.091787440;0.312267658;0.034920635;0.431372549
000190;0.481123793;0.520300752;0.841870824;0.193146417;0.276785714;0.037037037;0.344795539;0.000000000;0.725490196
000086;0.270851624;0.634586466;0.000000000;0.470404984;0.567857143;0.000000000;0.295539033;0.492063492;0.000000000
000182;0.455223881;0.359398496;0.797327394;0.190031153;0.426785714;0.037037037;0.407992565;0.000000000;0.313725490
000198;0.528972783;0.449624060;0.828507795;0.068535826;0.346428571;0.014492754;0.430297398;0.000000000;0.313725490
000165;0.385864794;0.381954887;0.000000000;0.457943925;0.575000000;0.075684380;0.547397770;0.000000000;0.000000000
000166;0.397278314;0.488721805;0.300668151;0.417445483;0.348214286;0.062801932;0.476765799;0.000000000;0.352941176
000180;0.455223881;0.348872180;0.812917595;0.180685358;0.430357143;0.030595813;0.410780669;0.000000000;0.333333333
000154;0.346795435;0.431578947;0.806236080;0.255451713;0.505357143;0.022544283;0.309479554;0.000000000;0.000000000
000061;0.240122915;0.318796992;0.781737194;0.358255452;0.571428571;0.109500805;0.260223048;0.019047619;0.490196078
000133;0.309482002;0.284210526;0.614699332;0.168224299;0.714285714;0.056360709;0.370817844;0.000000000;0.392156863
000026;0.209833187;0.378947368;0.768374165;0.355140187;0.600000000;0.098228663;0.225836431;0.000000000;0.000000000
000071;0.250219491;0.630075188;0.000000000;0.529595016;0.580357143;0.000000000;0.276022305;0.504761905;0.000000000
000067;0.244951712;0.386466165;0.810690423;0.386292835;0.485714286;0.104669887;0.241635688;0.000000000;0.568627451
000048;0.231782265;0.215037594;0.783964365;0.330218069;0.550000000;0.091787440;0.288104089;0.000000000;0.000000000
000008;0.175153644;0.493233083;0.596881960;1.000000000;0.014285714;0.270531401;0.040892193;0.698412698;0.000000000
000196;0.520193152;0.387969925;0.797327394;0.165109034;0.389285714;0.019323671;0.440520446;0.000000000;0.058823529
000013;0.193590869;0.472180451;0.000000000;0.700934579;0.610714286;0.022544283;0.369888476;0.257142857;0.019607843
000020;0.208516242;0.314285714;0.783964365;0.501557632;0.544642857;0.111111111;0.236059480;0.000000000;0.000000000
000174;0.433232382;0.498392134;0.864604137;0.282234206;-0.097506698;-0.064280142;0.524674303;0.116188599;0.157757552
000016;0.200175593;0.299248120;0.770601336;0.395638629;0.605357143;0.107890499;0.247211896;0.000000000;0.470588235
000084;0.268656716;0.596992481;0.000000000;0.638629283;0.619642857;0.000000000;0.327137546;0.209523810;0.000000000
000170;0.418349429;0.424060150;0.465478842;0.429906542;0.423214286;0.085346216;0.384758364;0.085714286;0.333333333
000042;0.223880597;0.395488722;0.797327394;0.373831776;0.519642857;0.072463768;0.258364312;0.000000000;0.000000000
000207;0.681299385;0.490225564;0.824053452;0.130841121;0.314285714;0.003220612;0.407992565;0.000000000;0.196078431
000044;0.225636523;0.297744361;0.741648107;0.373831776;0.619642857;0.107890499;0.261152416;0.000000000;0.000000000
000111;0.287093942;0.439097744;0.815144766;0.255451713;0.528571429;0.017713366;0.294609665;0.000000000;0.000000000
000024;0.209394205;0.320300752;0.783964365;0.570093458;0.508928571;0.111111111;0.236059480;0.000000000;0.000000000
000005;0.090430202;0.341353383;0.000000000;0.850467290;0.158928571;1.000000000;0.139405204;0.000000000;0.000000000
000021;0.208516242;0.344360902;0.797327394;0.380062305;0.591071429;0.111111111;0.235130112;0.000000000;0.000000000
000199;0.548726953;0.760902256;0.407572383;0.317757009;0.110714286;0.049919485;0.295539033;0.533333333;0.000000000
000040;0.223002634;0.512781955;0.000000000;0.806853583;0.500000000;0.012882448;0.348513011;0.336507937;0.000000000
000058;0.237050044;0.403007519;0.755011136;0.308411215;0.505357143;0.083735910;0.299256506;0.000000000;0.000000000
000138;0.316944688;0.362406015;0.632516704;0.308411215;0.542857143;0.088566828;0.338289963;0.000000000;0.000000000
000126;0.300702371;0.448120301;0.875278396;0.389408100;0.357142857;0.086956522;0.258364312;0.000000000;0.294117647
000089;0.275241440;0.381954887;0.806236080;0.295950156;0.583928571;0.088566828;0.245353160;0.000000000;0.000000000
000162;0.373573310;0.607518797;0.835189310;0.000000000;0.394642857;0.004830918;0.331784387;0.000000000;0.000000000
000064;0.241878841;0.320300752;0.000000000;0.479750779;0.726785714;0.156199678;0.440520446;0.000000000;0.000000000
000122;0.297629500;0.309774436;0.779510022;0.258566978;0.575000000;0.103059581;0.310408922;0.000000000;0.000000000
000124;0.298946444;0.416541353;0.748329621;0.417445483;0.380357143;0.091787440;0.314126394;0.000000000;0.176470588
000164;0.378402107;0.463157895;0.797327394;0.320872274;0.341071429;0.019323671;0.301115242;0.219047619;0.000000000
000145;0.321334504;0.356390977;0.884187082;0.280373832;0.469642857;0.096618357;0.278810409;0.000000000;0.000000000
000123;0.297629500;0.372932331;0.775055679;0.348909657;0.505357143;0.095008052;0.278810409;0.000000000;0.000000000
000107;0.285776997;0.372932331;0.821826281;0.311526480;0.500000000;0.091787440;0.259293680;0.000000000;0.000000000
000118;0.293678665;0.293233083;0.817371938;0.271028037;0.589285714;0.098228663;0.303903346;0.000000000;0.000000000
000183;0.463564530;0.124812030;0.418708241;0.395638629;0.544642857;0.075684380;0.555762082;0.000000000;0.000000000
000176;0.441615452;0.496240602;0.837416481;0.090342679;0.353571429;0.017713366;0.392193309;0.000000000;0.000000000
000209;0.712906058;0.043609023;0.000000000;0.143302181;0.583928571;0.000000000;0.885687732;0.000000000;0.000000000
000031;0.215100966;0.326315789;0.766146993;0.361370717;0.580357143;0.070853462;0.263940520;0.000000000;0.000000000
000056;0.236172081;0.183458647;0.000000000;0.280373832;0.958928571;0.434782609;0.325278810;0.000000000;0.000000000
000022;0.208516242;0.377443609;0.743875278;0.367601246;0.587500000;0.062801932;0.259293680;0.000000000;0.000000000
000059;0.238366989;0.612030075;0.000000000;0.529595016;0.589285714;0.000000000;0.264869888;0.542857143;0.000000000
000105;0.284460053;0.311278195;0.815144766;0.305295950;0.571428571;0.096618357;0.290892193;0.000000000;0.000000000
000109;0.286654960;0.288721805;0.792873051;0.314641745;0.583928571;0.098228663;0.302973978;0.000000000;0.274509804
000210;0.729587357;0.287218045;0.000000000;0.118380062;0.394642857;0.009661836;0.833643123;0.000000000;0.000000000
000132;0.308604039;0.449624060;0.000000000;0.084112150;0.828571429;0.000000000;0.516728625;0.000000000;0.000000000
000193;0.486391572;0.372932331;0.839643653;0.155763240;0.389285714;0.020933977;0.426579926;0.000000000;0.000000000
000125;0.299385426;0.302255639;0.775055679;0.330218069;0.562500000;0.103059581;0.302044610;0.000000000;0.000000000
000151;0.341088674;0.410526316;0.853006682;0.302180685;0.489285714;0.091787440;0.258364312;0.000000000;0.274509804
000103;0.283582090;0.475187970;0.801781737;0.333333333;0.521428571;0.077294686;0.223048327;0.000000000;0.000000000
000197;0.526777875;0.407518797;0.743875278;0.292834891;0.458928571;0.096618357;0.315985130;0.000000000;0.000000000
000115;0.291483758;0.372932331;0.755011136;0.323987539;0.526785714;0.095008052;0.293680297;0.000000000;0.000000000
000187;0.466198420;0.454135338;0.224944321;0.333333333;0.425000000;0.053140097;0.530669145;0.000000000;0.000000000
000063;0.241439860;0.362406015;0.768374165;0.457943925;0.476785714;0.096618357;0.274163569;0.000000000;0.333333333
000188;0.474539069;0.545864662;0.857461024;0.186915888;0.276785714;0.024154589;0.345724907;0.000000000;0.000000000
000074;0.252414399;0.390977444;0.788418708;0.411214953;0.487500000;0.109500805;0.249070632;0.000000000;0.000000000
000037;0.220368745;0.634586466;0.000000000;0.616822430;0.623214286;0.000000000;0.304832714;0.212698413;0.000000000
000116;0.291483758;0.437593985;0.812917595;0.112149533;0.569642857;0.009661836;0.325278810;0.000000000;0.000000000
000153;0.344600527;0.415037594;0.775055679;0.330218069;0.382142857;0.088566828;0.331784387;0.000000000;0.000000000
000130;0.305531168;0.390977444;0.857461024;0.299065421;0.530357143;0.083735910;0.250000000;0.000000000;0.000000000
000150;0.332309043;0.330827068;0.815144766;0.395638629;0.482142857;0.093397746;0.289962825;0.000000000;0.235294118
000168;0.413959614;0.318796992;0.358574610;0.585669782;0.423214286;0.122383253;0.396840149;0.076190476;1.000000000
000076;0.259877085;0.413533835;0.775055679;0.442367601;0.483928571;0.099838969;0.237918216;0.000000000;0.000000000
000140;0.317822651;0.318796992;0.817371938;0.295950156;0.492857143;0.099838969;0.302044610;0.000000000;0.686274510
000169;0.417032485;0.545864662;0.000000000;0.538940810;0.644642857;0.000000000;0.279739777;0.520634921;0.000000000
000206;0.679982441;0.075187970;0.000000000;0.149532710;0.607142857;0.000000000;0.859665428;0.000000000;0.000000000
000003;0.043898156;0.339849624;0.772828508;0.258566978;0.566071429;0.099838969;0.271375465;0.000000000;0.607843137
000102;0.283582090;0.312781955;0.788418708;0.292834891;0.612500000;0.093397746;0.275092937;0.000000000;0.000000000
000171;0.424056190;0.458646617;0.507795100;0.355140187;0.389285714;0.078904992;0.410780669;0.000000000;0.333333333
